#source_audio	start	end	text	speaker	src_json
data\raw_audio\qyannyc5FeA.wav	946.839	951.88	là một cái bức bình phong có một cái hình con rồng. Wow, một con rồng rất là	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	951.88	955.279	lớn thôi quý vị. một cái bức bình phong hết sức là đẹp	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	955.279	960.639	luôn đấy. Và dường như quý vị thấy là ở phía sau á ở phía sau dường như là có	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	960.639	966.68	một cái hướng đi lên để có thể là đi vào. Thì bây giờ Huế Reviw sẽ lui sau để	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	966.68	972.0	xem như thế nào. Đó, ở đây cái cửa nó bị loang lỗ rất là	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	972.0	977.24	nhiều rồi quý vị. Đấy, lủng rất là nhiều lỗ.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	977.48	982.6	Đó, còn cái cọc bổ thành thì như quý vị thấy	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	982.6	990.04	là nó chỉ có một tầng thôi. Và ở phía trên là cái họa tiết hết sức là đơn	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	990.04	996.519	giản. Đó là hết sức à một cái hòa tiết về hoa lá. Rồi các cái ô học trong cái	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	996.519	1002.8	cổng bụ thành thì nó không có một cái chi tiết nào trang trí cả. Đấy và rõ	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1002.8	1008.56	ràng thì nó thể hiện được cái yếu tố kiến trúc đơn giản của thời Nguyễn lúc	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1008.56	1014.56	700 là mới cái thời buổi sơ khai của triều đình nhà Nguyễn đấy. Và bên này	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1014.56	1020.0	thì nó cũng có cái cấu trúc tương tự đó. À nhìn ra phía ngoài thì quý vị thấy là	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1023.079	1030.48	nó cũng có các cái đường à các cái lớp đá để mà gọi là chèn chóng để cho nó giả	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1030.48	1034.839	giảm đi cái độ sói mòn và cái độ sục lúng.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1034.839	1039.16	Rồi bây giờ chúng ta sẽ lui phía sau xem xem thử như thế nào.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1039.16	1043.559	Vâng kính thưa quý vị thì hôm nay thì Huế Review cũng có mang nhang theo đây	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1043.559	1048.4	nhưng mà do lúc nãy đi vội quá do đó là cũng không mang theo bậc lửa. Đấy chính	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1048.4	1053.16	vì vậy mà cũng không thể thấp nhang ở cái khu vực này được. Tuy nhiên thì Huế	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1053.16	1056.44	Review sẽ đến để thấp nhang ở đây khi mà có dịp	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1059.32	1063.919	ghé lại ở đây một lần nữa thì chắc có lẽ là bây giờ chúng ta sẽ lui phía sau. cái	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1063.919	1067.32	khu vực lăng mộ này để xem thử phía sau có cái gì không nha quý vị. Xin mời quý	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1067.32	1070.84	vị. Vâng thưa quý vị, đây là khu vực bên	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1070.84	1074.84	ngoài đây quý vị này. Thì như quý vị thấy ở đây chúng ta cũng có thể thấy có	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1074.84	1079.12	một cái đường thoạt nước đi ra đây. Đấy và do là cái quá trình thoát nước nó xảy	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1079.12	1082.84	ra nhiều tức là tới chắc là có lẽ là những cái mùa mưa đấy. Thì thoát nhiều	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1082.84	1086.88	quá là bây giờ ở đây nó cũng sói mòn và co như đá ở đây nó cũng bị mất liên kết	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1086.88	1091.64	rồi quý vị này. Đó còn như ở bên ngoài thì cái bức tương thành này đó nhìn cái	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1091.64	1098.08	móng không là rất là cao thôi quý vị. Và sau đó là cái lớp bức tường. Nhìn cũng	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1098.08	1103.2	quá là đơn giản luôn, rất chi là đơn giản nhưng mà nó cũng thể hiện được cái	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1103.2	1110.0	kiến trúc của lăng tẩm triều Nguyễn đó cái thời mà sơ khai.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1110.0	1117.24	Đây quý vị này rất nhiều các cái khe thuật nước đó được à xây dựng. chứng	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1117.24	1123.799	tỏ một điều rằng là trước kia thì việc xây dựng lăng mổ tính toán rất là kỹ đó	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1123.799	1128.88	để có thể là bảo tồn những cái ngôi lòng mố này lâu dài.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1128.88	1134.76	Đó tuy nhiên thì ở đây cũng có những cái sự đổ vỡ đó. Đây quý vị thấy cái gạch	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1134.76	1138.24	ngày xưa. Quý vị thấy cái gạch ngày xưa không là nhìn thấy rất là chắc chắn này.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1138.24	1143.32	Đó một cái viên gạch rất là dài. Những cái viên vặt rất là chi là dài. Rồi	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1143.32	1149.039	chúng ta sẽ đi lên phía sau này. Ở đây thì cũng đã được rào xung quanh rồi quý	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1149.039	1154.48	vị. Đó được rào trắng xung quanh rất là kỹ để phân định cái ranh giới rồi. Vì ở	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1154.48	1160.44	đây sau cái ngoài cái khu vực lộ này thì quý vị thấy là cũng có rất nhiều các cái	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1160.44	1164.6	vườn tược được người ta trồng. Đây quý vị, quý vị có thể xem qua cái	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1168.48	1173.919	khu vực phía sau này chúng ta đi lên là được cái bức hành đây quý vị này. Đấy nó	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1173.919	1179.559	khác với những cái khu lăng bộ khác là chúng ta sẽ không nhìn thấy, chúng ta sẽ	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1179.559	1183.08	không đi lên được cái khu vực tường thành. Nhưng mà ở đây á thì chúng ta có	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1183.08	1187.159	thể đi lên khu vực tường thành này. Và ở đây theo Huế Review nghĩ thì ở đây đ đã	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1187.159	1192.48	đã được bồi đắp đất ở đây sẽ được đã được bồi đắp lên rất là cao như thế này.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1192.48	1196.88	Nó lên cái mặt bức hành như thế này luôn đó. Và chúng ta có thể leo lên cái bức	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1196.88	1201.919	tường thành này. À rất là đáng tiếc là Huế Review cũng không thể đi vào trong	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1201.919	1207.76	này được bởi vì nếu như quý vị chúng ta đi vào chúng ta nhảy xuống thì sẽ không	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1207.76	1212.72	có đường ra luôn. Do đó là Huế Review cũng chỉ có thể là	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1212.72	1219.12	quay cho quý vị thấy ờ những cái hình ảnh ở xa xa như thế này thôi. Tuy nhiên	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1219.12	1222.48	thì như thế này thì chúng ta cũng đã nhìn thấy rất là kỹ rồi quý vị. À như	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1222.48	1227.36	quý vị thấy thì sau cái cổng Bổ Thành chính là cái bức bình phong. Và như lúc	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1227.36	1232.039	nãy thì Huy Review cũng đã có quay cho quý vị xem cái bức bình phong mà cái mặt	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1232.039	1237.76	trước của bức bình phong. Đấy là có một cái con rồng nhìn	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1237.76	1243.36	rất là uy nghiêm. Đấy. Đây chúng ta có thể đi trên thành này	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1243.36	1248.559	luôn được luôn luôn quý vị nhá. Chắc là Huy Review cũng phải xin phép để	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1248.559	1254.24	mà có thể là đi được trên thành này. Đó. Nhưng mà Huế Review phát hiện là một cái	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1254.24	1260.48	con rồng và nó được à nhìn nó có vẻ là rất là óng ánh thôi quý vị. Nó có một	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1260.48	1264.28	cái nét ống ánh ở đây nó thể hiện được cái uy nghiêm của hoàng gia đây. Hoàng	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1264.28	1270.799	tộc đây quý vị. Đó quý vị có thể thấy kỹ và sau cái bức bên phong thì chính là	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1270.799	1275.679	cái ngôi lăng mổ chốn cái hộp sọt của Vương Tử Nguyễn Phúc Luân. Rồi sau đó là	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1275.679	1281.2	sẽ là có một cái bức bình phù hậu. Rồi tiếp à sau cái sau cái ngôi mộ đó chính	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1281.2	1287.2	là cái án hương đây. Áng án hương để thấp thấp nhang cho cái ngôi lăng mổ.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1287.2	1290.96	Nhìn nó có vẻ là cũng rất là ít người đến đây bởi vì các cái chân hương nó	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1290.96	1297.72	nhìn rất là ít đó. Cái cấu trúc của cái khu lăng mộ thì nó	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1297.72	1307.48	phản án được cái tính chất của lăng tẩm chúng cái chú nguyện thời đó. Đó,	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1307.48	1311.919	nhìn như thế này thì quý vị cũng có thể hình dung ra được là cái cấu trúc nó khá	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1311.919	1319.4	là đơn giản rồi thưa quý vị. đó nhưng mà những cái họa tiết rồng trên các cái bức	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1319.4	1324.24	bình phong thì cho Huy review một cái cảm giác hết sức là uy nghiêm và thật sự	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1324.24	1329.039	nó rất là đẹp thưa quý vị. Cái họa tiết rất là tỉ mỹ và tinh xảo.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1329.039	1332.799	Ở thường m chỗ của các chú nguyện thì nó hết sức là đơn sơ và giảng dị như thế	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1332.799	1339.0	này. Nó có như quý vị thấy thì cái ngôi lăng mộ này nó cũng có ba tầng đấy và ba	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1339.0	1346.32	tầng hình chữ nhật như thế này được phân tầng lên. Còn ở sau cái bức bên phong	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1346.32	1352.6	phía trước cũng là một cây đầu rồng. Đây quý vị này. Đó một cái con rồng. Nhìn kỹ	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1352.6	1356.2	thì chúng ta cũng thể thấy là có một cái con rồng.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1356.2	1360.64	Bởi vì rõ ràng ở đây thì như quý vị biết thì Vương Tử Nguyễn Phúc	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1360.64	1367.32	Luân là nam giới. Chính vì vậy mà ở các cái lăng mộ thì sẽ	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1367.32	1372.559	trang trí các cái họa tiết là các cái con rồng. Đây ở bức bình phong hậu cũng	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1372.559	1378.2	vậy. Nhưng mà quý vị để ý thấy này, cái bức bình phong hậu nó có vẻ dày hơn so	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1378.2	1384.559	với cái bức bình phong trước. Và cái khu vực này, cái huyệt mù này	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1384.559	1388.679	trước kia cũng đã từng bị quân Tây Sơn đào sở thôi quý vị. Và hiện tại thì như	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1388.679	1392.88	quý vị thấy là cái khu vực này nó cũng đã xuống cấp rất là nghiêm trọng. Đấy,	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1392.88	1397.72	cái bực các cái bức tường thành này như quý vị thấy là qua quá trình phong hóa	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1397.72	1404.36	của mưa gió thì nó có phong hóa ra những cái hạt sạn như thế này rồi. Đây. Đấy.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1404.36	1407.08	Và hiện tại nó đang xuống cấp khá là nghiêm trọng.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1407.08	1412.08	Còn lại cái bức bình phong của cái bũ thành thì như quý vị thấy nó cũng không	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1412.08	1417.12	có trang trí gì cả, rất là đơn sơ và giảng dĩ.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1417.12	1420.799	Thường ở đây quý vị sẽ có một cái phép so sánh. Trước kia thì đối với cái lăng	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1420.799	1426.279	mộ của vua Gia Long thì nhìn nó cũng rất là đơn giản. Và chính vì có lẽ như vậy	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1426.279	1429.76	thì những cái ngôi lăng mộ mà vua Gia Long xây cho Hoàng Thân Quốc Thích thì	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1429.76	1434.52	nó cũng tương tự như vậy thôi. Bởi vì ông vua Gia Long là một ông a vua rất là	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1434.52	1438.559	giảng dị, rất là chất phát. Chính vì vậy mà những cái điều ông làm r cũng mang	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1438.559	1444.24	cái tính giảng dị và rất là gần gũi đó. Ngay cả cái việc mà xây miếu cho cái	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1444.24	1448.88	người ngư dân đã từng vớt cái hộp sọ của vương tử Nguyễn Phúc Luân lên là tức là	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1448.88	1452.4	ông Nguyễn Ngọc Huyên cũng đã thể hiện được cái đạo đức của vua Gia Long rồi	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1452.4	1458.039	thưa quý vị. Mức độ hư hại của cái bức tường bên này nó có vẻ là nó nặng hơn so	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1458.039	1461.919	với cái bức tường bên này thưa quý vị. Đấy.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1461.919	1469.88	Rồi còn bây giờ thì chúng ta sẽ tiếp tục đi a khám phá cái miếu thờ của nhà họ	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1469.88	1475.399	Ngọc Nguyễn và miếu thờ của ông Nguyễn Ngọc Huyên người đã	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1475.399	1482.12	vớt cái hộp sò của Vương Tử Nguyễn Phúc luôn để chốn cất à rất là kỹ và để sau	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1482.12	1489.88	đó thì vua Gia Long à nhận lại được cái người thân phụ đã sinh ra mình đấy. Mời	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1489.88	1494.679	quý vị. Thì như quý như Huế Review lúc đầu cũng	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1494.679	1501.32	đã giới thiệu cho quý vị là cái miếu của ông Nguyễn Ngọc Huyền cũng được chôn cất	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1501.32	1506.76	gần khu lăng mộ của Vương Tử Nguyễn Phúc Luân. Đấy	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1506.76	1510.399	đường đi xuống này. Và như quý vị thấy thì cái ngôi mộ của	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1514.279	1519.64	Vương Tử Nguyễn Phúc Lưng có thể nói là một cái ngôi mộ mà có cái quy mô nhỏ	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1519.64	1523.48	nhất đó. trong các cái ngôi mộ của Vương Triều	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1523.48	1532.08	Nguyện đấy. Và ở đây bên cạnh là quý vị thấy có một cái miếu. Đây	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1532.08	1536.64	có một cái miếu thờ nhưng mà rất tiếc thì hôm nay là do đi vội đó là Huế	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1536.64	1540.039	Review quên đi cái bậc lửa chính vì vậy mà cũng không thể thấp nhang thấp hương	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1540.039	1546.08	cho những cái vị tiền bối ở đây được. Chính vì vậy mà chắc chắn thì Huế Review	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1546.08	1550.48	sẽ ghé lại thêm một lần nữa để mà có thể thắp một nén nhang tử nhớ. Đây là miếu	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1550.48	1554.84	thờ của ngư nhân Nguyễn Ngọc Huyên đây quý vị. Như quý vị thấy thì bên trong	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1554.84	1560.039	miếu nó cũng được thấp nhang thường xuyên nhưng mà các cái hòa tiết trong	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1560.039	1565.679	miếu là dường như là đã bị gọi là đã bị xuống cấp. Đó.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1565.679	1571.36	Ở đây thì có cái dấu vết của cái việc mà lợp lại cái mái. Còn lại các cái chữ	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1571.36	1576.64	nghĩa ở trong cái miếu này thì dường như là đã bị file mờ khá là nhiều.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1576.64	1582.76	Đấy đa đa phần khoảng 90% là b file mờ chữ rồi quý vị. Đây rất nhiều cái bạc	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1582.76	1586.559	nhang ở trong này thì chắc cũng có lẽ là cũng người thân của ông Nguyễn Ngọc	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1586.559	1592.76	Huyên hay là như thế nào đó. Ở bên này cũng có những cái	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1592.76	1596.76	đây là cũng có những cái miếu của thổ địa đây này. Miếu thổ thần đức đai ở	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1596.76	1601.919	đây. Ở bên kia cũng có vậy thưa quý vị. Đấy những cái miếu am nhưng mà đây có	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1601.919	1606.36	cái miếu thờ này của cái ông Nguyễn Ngọc Hiên là bởi vì như quý vị thấy là ở đây	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1606.36	1611.039	có một cái bức bình phong đấy và chắc chắn rằng thì Huế R chắc chắn rằng đây	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1611.039	1616.44	chính là cái miếu thờ của ông Nguyễn Ngọc Huyên đó	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1616.44	1621.2	nhìn cái kiến trúc rõ ràng là kiến trúc của	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1621.2	1627.679	Triều Nguyễn Sơ Khai nhìn rất là chất phát và rất là giảng dĩ các cái ngói	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1627.679	1630.399	liệt được lợp lên thì như quý vị thấy là nó	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1630.399	1636.08	cũng đã xuống cấp này. Nói chung là cái gì tồn tại giữa không gian mà giữa trời	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1636.08	1640.88	mưa gió như thế này thì chắc chắn là sẽ xuống cấp rất là nghiêm trọng rồi đó.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1640.88	1645.2	Làm sao mà có thể chóng chọi được với thời gian được. Đấy những cái miếu bên	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1645.2	1650.08	kia có một ngu bên kia ở bên này cũng có những cái cây cổ thụ rất là lớn. Đây quý	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1650.08	1656.279	vị này. Đó thì không biết à cái công trình này là gì mà thấy có vẻ là đập đá	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1656.279	1659.84	lên rất là cao, một cái móng rất là cao. Nhưng mà bây giờ thì nó dường như là nó	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1659.84	1665.6	cũng đã là nó bị sụp đổ rồi, hoa tàng rồi.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1665.6	1670.72	Wow. Đây quý vị này.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1671.6	1674.6	Đó một cái vải đứt trống. Và quý vị thấy là	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1677.279	1682.72	ở đó là có cái núi đá này. Đây núi đá lên rất là cao.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1682.72	1689.6	Đó bây giờ mời quý vị nhìn lại một lần nữa cái khu vực lăng mộ của vương tử	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1689.6	1694.48	Nguyễn Phúc Lưng. Một cái hộp sọ được nằm trong được chôn	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1694.48	1699.159	cất trong lăng mổ và được xác định đó chính là thân phụ của vua Gia Long.	@HUE	data\processed_transcripts\qyannyc5FeA.json
data\raw_audio\qyannyc5FeA.wav	1699.159	1704.159	Đấy, ngoài ra thì cũng có những cái miếu của	@HUE	data\processed_transcripts\qyannyc5FeA.json
